muestra,t,M 5A,DUT 30A,
88,45555,79.466,398.313,
89,46080,81.251,405.211,
90,46602,79.950,391.427,
91,47124,79.966,402.085,
92,47648,80.118,404.399,
93,48171,80.376,399.470,
94,48695,79.434,403.211,
95,49217,80.716,396.996,
96,49742,77.110,403.569,
97,50264,78.325,404.619,
98,50788,80.064,402.844,
99,51312,82.797,390.032,
100,51835,78.223,397.352,
101,52357,79.847,396.480,
102,52881,81.004,397.446,
103,53406,79.748,398.009,
104,53933,80.870,397.735,
105,54457,79.975,396.651,
106,54981,79.897,396.866,
107,55505,79.342,406.192,
108,56029,79.912,398.247,
109,56551,80.751,395.348,
110,57076,79.932,397.910,
111,57599,79.396,402.331,
112,58123,81.245,400.454,
113,58645,81.488,394.313,
114,59169,79.946,395.115,
115,59692,81.013,393.778,
116,60216,77.379,401.961,
117,60738,76.932,408.252,
118,61263,82.259,392.217,
119,61787,80.849,399.113,
120,62309,81.169,386.725,
